State Code,State,Year Code,Month Code,Deaths
30,Montana,2011,2011/09,12
30,Montana,2011,2011/10,11
30,Montana,2011,2011/12,16
30,Montana,2012,2012/01,11
30,Montana,2012,2012/02,12
30,Montana,2012,2012/03,11
30,Montana,2012,2012/04,17
30,Montana,2012,2012/05,16
30,Montana,2012,2012/06,13
30,Montana,2012,2012/08,11
30,Montana,2012,2012/09,12
30,Montana,2012,2012/10,12
30,Montana,2012,2012/11,17
30,Montana,2012,2012/12,12
30,Montana,2013,2013/01,13
30,Montana,2013,2013/04,11
30,Montana,2013,2013/05,23
30,Montana,2013,2013/06,14
30,Montana,2013,2013/07,16
30,Montana,2013,2013/08,11
30,Montana,2013,2013/09,13
30,Montana,2013,2013/12,13
30,Montana,2014,2014/01,12
30,Montana,2014,2014/02,12
30,Montana,2014,2014/03,14
30,Montana,2014,2014/04,13
30,Montana,2014,2014/05,11
30,Montana,2014,2014/06,13
30,Montana,2014,2014/07,10
30,Montana,2014,2014/08,15
30,Montana,2014,2014/09,17
30,Montana,2014,2014/10,11
30,Montana,2014,2014/11,14
30,Montana,2015,2015/01,14
30,Montana,2015,2015/03,14
30,Montana,2015,2015/04,17
30,Montana,2015,2015/05,15
30,Montana,2015,2015/06,18
30,Montana,2015,2015/07,10
30,Montana,2015,2015/08,19
30,Montana,2015,2015/09,20
30,Montana,2015,2015/10,15
30,Montana,2015,2015/11,13
30,Montana,2015,2015/12,12
30,Montana,2016,2016/01,13
30,Montana,2016,2016/02,15
30,Montana,2016,2016/03,15
30,Montana,2016,2016/04,12
30,Montana,2016,2016/05,13
30,Montana,2016,2016/07,13
30,Montana,2016,2016/08,13
30,Montana,2016,2016/09,14
30,Montana,2016,2016/10,18
30,Montana,2016,2016/11,12
30,Montana,2016,2016/12,16
31,Nebraska,1999,1999/01,10
31,Nebraska,1999,1999/02,11
31,Nebraska,1999,1999/05,11
31,Nebraska,1999,1999/08,14
31,Nebraska,1999,1999/10,10
31,Nebraska,1999,1999/11,10
31,Nebraska,1999,1999/12,10
31,Nebraska,2000,2000/01,11
31,Nebraska,2000,2000/06,13
31,Nebraska,2000,2000/08,10
31,Nebraska,2000,2000/09,11
31,Nebraska,2000,2000/10,11
31,Nebraska,2000,2000/11,10
31,Nebraska,2000,2000/12,12
31,Nebraska,2001,2001/03,14
31,Nebraska,2001,2001/06,13
31,Nebraska,2001,2001/07,13
31,Nebraska,2001,2001/08,11
31,Nebraska,2001,2001/10,11
31,Nebraska,2002,2002/02,10
31,Nebraska,2002,2002/03,11
31,Nebraska,2002,2002/05,11
31,Nebraska,2002,2002/07,11
31,Nebraska,2002,2002/09,12
31,Nebraska,2002,2002/12,10
31,Nebraska,2003,2003/02,11
31,Nebraska,2003,2003/08,10
31,Nebraska,2003,2003/12,10
31,Nebraska,2004,2004/06,11
31,Nebraska,2004,2004/10,12
31,Nebraska,2004,2004/11,11
31,Nebraska,2005,2005/03,15
31,Nebraska,2005,2005/08,10
31,Nebraska,2005,2005/09,10
31,Nebraska,2005,2005/10,13
31,Nebraska,2006,2006/03,12
31,Nebraska,2006,2006/05,12
31,Nebraska,2006,2006/06,13
31,Nebraska,2006,2006/07,10
31,Nebraska,2007,2007/03,10
31,Nebraska,2007,2007/06,10
31,Nebraska,2007,2007/12,11
31,Nebraska,2008,2008/01,13
31,Nebraska,2008,2008/05,15
31,Nebraska,2008,2008/06,12
31,Nebraska,2008,2008/09,10
31,Nebraska,2009,2009/01,15
31,Nebraska,2009,2009/03,12
31,Nebraska,2009,2009/07,10
31,Nebraska,2009,2009/09,11
31,Nebraska,2009,2009/12,13
31,Nebraska,2010,2010/07,13
31,Nebraska,2010,2010/08,12
31,Nebraska,2010,2010/09,12
31,Nebraska,2010,2010/11,10
31,Nebraska,2011,2011/01,11
31,Nebraska,2011,2011/04,13
31,Nebraska,2011,2011/06,10
31,Nebraska,2011,2011/07,11
31,Nebraska,2011,2011/08,14
31,Nebraska,2011,2011/09,11
31,Nebraska,2012,2012/02,13
31,Nebraska,2012,2012/05,13
31,Nebraska,2012,2012/06,10
31,Nebraska,2012,2012/08,10
31,Nebraska,2012,2012/11,14
31,Nebraska,2013,2013/01,13
31,Nebraska,2013,2013/02,13
31,Nebraska,2013,2013/04,13
31,Nebraska,2013,2013/07,12
31,Nebraska,2014,2014/01,12
31,Nebraska,2014,2014/02,12
31,Nebraska,2014,2014/03,12
31,Nebraska,2014,2014/04,12
31,Nebraska,2014,2014/05,14
31,Nebraska,2014,2014/06,13
31,Nebraska,2014,2014/08,13
31,Nebraska,2014,2014/11,13
31,Nebraska,2015,2015/01,18
31,Nebraska,2015,2015/03,14
31,Nebraska,2015,2015/04,11
31,Nebraska,2015,2015/07,12
31,Nebraska,2015,2015/09,11
31,Nebraska,2015,2015/10,13
31,Nebraska,2016,2016/01,15
31,Nebraska,2016,2016/03,11
31,Nebraska,2016,2016/04,10
31,Nebraska,2016,2016/08,16
31,Nebraska,2016,2016/09,12
31,Nebraska,2016,2016/11,11
32,Nevada,1999,1999/01,26
32,Nevada,1999,1999/02,23
32,Nevada,1999,1999/03,18
32,Nevada,1999,1999/04,11
32,Nevada,1999,1999/05,26
32,Nevada,1999,1999/06,26
32,Nevada,1999,1999/07,18
32,Nevada,1999,1999/08,23
32,Nevada,1999,1999/09,26
32,Nevada,1999,1999/10,20
32,Nevada,1999,1999/11,24
32,Nevada,1999,1999/12,18
32,Nevada,2000,2000/01,22
32,Nevada,2000,2000/02,14
32,Nevada,2000,2000/03,21
32,Nevada,2000,2000/04,25
32,Nevada,2000,2000/05,22
32,Nevada,2000,2000/06,12
32,Nevada,2000,2000/07,24
32,Nevada,2000,2000/08,22
32,Nevada,2000,2000/09,24
32,Nevada,2000,2000/10,21
32,Nevada,2000,2000/11,15
32,Nevada,2000,2000/12,19
32,Nevada,2001,2001/01,12
32,Nevada,2001,2001/02,19
32,Nevada,2001,2001/03,17
32,Nevada,2001,2001/04,22
32,Nevada,2001,2001/05,19
32,Nevada,2001,2001/06,14
32,Nevada,2001,2001/07,15
32,Nevada,2001,2001/08,23
32,Nevada,2001,2001/09,26
32,Nevada,2001,2001/10,14
32,Nevada,2001,2001/11,19
32,Nevada,2001,2001/12,19
32,Nevada,2002,2002/01,20
32,Nevada,2002,2002/02,20
32,Nevada,2002,2002/03,24
32,Nevada,2002,2002/04,19
32,Nevada,2002,2002/05,15
32,Nevada,2002,2002/06,24
32,Nevada,2002,2002/07,17
32,Nevada,2002,2002/08,26
32,Nevada,2002,2002/09,22
32,Nevada,2002,2002/10,19
32,Nevada,2002,2002/11,21
32,Nevada,2002,2002/12,19
32,Nevada,2003,2003/01,30
32,Nevada,2003,2003/02,17
32,Nevada,2003,2003/03,19
32,Nevada,2003,2003/04,25
32,Nevada,2003,2003/05,26
32,Nevada,2003,2003/06,17
32,Nevada,2003,2003/07,19
32,Nevada,2003,2003/08,27
32,Nevada,2003,2003/09,17
32,Nevada,2003,2003/10,10
32,Nevada,2003,2003/11,17
32,Nevada,2003,2003/12,24
32,Nevada,2004,2004/01,16
32,Nevada,2004,2004/02,19
32,Nevada,2004,2004/03,23
32,Nevada,2004,2004/04,25
32,Nevada,2004,2004/05,16
32,Nevada,2004,2004/06,24
32,Nevada,2004,2004/07,27
32,Nevada,2004,2004/08,21
32,Nevada,2004,2004/09,16
32,Nevada,2004,2004/10,26
32,Nevada,2004,2004/11,16
32,Nevada,2004,2004/12,20
32,Nevada,2005,2005/01,26
32,Nevada,2005,2005/02,21
32,Nevada,2005,2005/03,25
32,Nevada,2005,2005/04,21
32,Nevada,2005,2005/05,22
32,Nevada,2005,2005/06,25
32,Nevada,2005,2005/07,22
32,Nevada,2005,2005/08,15
32,Nevada,2005,2005/09,22
32,Nevada,2005,2005/10,23
32,Nevada,2005,2005/11,13
32,Nevada,2005,2005/12,27
32,Nevada,2006,2006/01,22
32,Nevada,2006,2006/02,21
32,Nevada,2006,2006/03,20
32,Nevada,2006,2006/04,22
32,Nevada,2006,2006/05,26
32,Nevada,2006,2006/06,20
32,Nevada,2006,2006/07,24
32,Nevada,2006,2006/08,13
32,Nevada,2006,2006/09,24
32,Nevada,2006,2006/10,25
32,Nevada,2006,2006/11,16
32,Nevada,2006,2006/12,22
32,Nevada,2007,2007/01,19
32,Nevada,2007,2007/02,19
32,Nevada,2007,2007/03,14
32,Nevada,2007,2007/04,24
32,Nevada,2007,2007/05,23
32,Nevada,2007,2007/06,30
32,Nevada,2007,2007/07,22
32,Nevada,2007,2007/08,16
32,Nevada,2007,2007/09,36
32,Nevada,2007,2007/10,23
32,Nevada,2007,2007/11,27
32,Nevada,2007,2007/12,17
32,Nevada,2008,2008/01,29
32,Nevada,2008,2008/02,20
32,Nevada,2008,2008/03,20
32,Nevada,2008,2008/04,19
32,Nevada,2008,2008/05,27
32,Nevada,2008,2008/06,22
32,Nevada,2008,2008/07,29
32,Nevada,2008,2008/08,27
32,Nevada,2008,2008/09,24
32,Nevada,2008,2008/10,22
32,Nevada,2008,2008/11,28
32,Nevada,2008,2008/12,24
32,Nevada,2009,2009/01,21
32,Nevada,2009,2009/02,26
32,Nevada,2009,2009/03,18
32,Nevada,2009,2009/04,29
32,Nevada,2009,2009/05,24
32,Nevada,2009,2009/06,23
32,Nevada,2009,2009/07,23
32,Nevada,2009,2009/08,28
32,Nevada,2009,2009/09,25
32,Nevada,2009,2009/10,28
32,Nevada,2009,2009/11,27
32,Nevada,2009,2009/12,23
32,Nevada,2010,2010/01,18
32,Nevada,2010,2010/02,25
32,Nevada,2010,2010/03,28
32,Nevada,2010,2010/04,26
32,Nevada,2010,2010/05,25
32,Nevada,2010,2010/06,20
32,Nevada,2010,2010/07,24
32,Nevada,2010,2010/08,34
32,Nevada,2010,2010/09,17
32,Nevada,2010,2010/10,30
32,Nevada,2010,2010/11,16
32,Nevada,2010,2010/12,26
32,Nevada,2011,2011/01,30
32,Nevada,2011,2011/02,19
32,Nevada,2011,2011/03,19
32,Nevada,2011,2011/04,21
32,Nevada,2011,2011/05,24
32,Nevada,2011,2011/06,26
32,Nevada,2011,2011/07,21
32,Nevada,2011,2011/08,25
32,Nevada,2011,2011/09,26
32,Nevada,2011,2011/10,18
32,Nevada,2011,2011/11,15
32,Nevada,2011,2011/12,28
32,Nevada,2012,2012/01,23
32,Nevada,2012,2012/02,22
32,Nevada,2012,2012/03,24
32,Nevada,2012,2012/04,30
32,Nevada,2012,2012/05,24
32,Nevada,2012,2012/06,18
32,Nevada,2012,2012/07,23
32,Nevada,2012,2012/08,25
32,Nevada,2012,2012/09,27
32,Nevada,2012,2012/10,15
32,Nevada,2012,2012/11,23
32,Nevada,2012,2012/12,22
32,Nevada,2013,2013/01,21
32,Nevada,2013,2013/02,20
32,Nevada,2013,2013/03,21
32,Nevada,2013,2013/04,24
32,Nevada,2013,2013/05,20
32,Nevada,2013,2013/06,26
32,Nevada,2013,2013/07,24
32,Nevada,2013,2013/08,33
32,Nevada,2013,2013/09,33
32,Nevada,2013,2013/10,25
32,Nevada,2013,2013/11,20
32,Nevada,2013,2013/12,25
32,Nevada,2014,2014/01,26
32,Nevada,2014,2014/02,25
32,Nevada,2014,2014/03,27
32,Nevada,2014,2014/04,30
32,Nevada,2014,2014/05,28
32,Nevada,2014,2014/06,24
32,Nevada,2014,2014/07,21
32,Nevada,2014,2014/08,29
32,Nevada,2014,2014/09,30
32,Nevada,2014,2014/10,27
32,Nevada,2014,2014/11,24
32,Nevada,2014,2014/12,18
32,Nevada,2015,2015/01,21
32,Nevada,2015,2015/02,26
32,Nevada,2015,2015/03,30
32,Nevada,2015,2015/04,26
32,Nevada,2015,2015/05,30
32,Nevada,2015,2015/06,20
32,Nevada,2015,2015/07,26
32,Nevada,2015,2015/08,26
32,Nevada,2015,2015/09,21
32,Nevada,2015,2015/10,27
32,Nevada,2015,2015/11,25
32,Nevada,2015,2015/12,15
32,Nevada,2016,2016/01,16
32,Nevada,2016,2016/02,41
32,Nevada,2016,2016/03,23
32,Nevada,2016,2016/04,30
32,Nevada,2016,2016/05,24
32,Nevada,2016,2016/06,33
32,Nevada,2016,2016/07,31
32,Nevada,2016,2016/08,32
32,Nevada,2016,2016/09,24
32,Nevada,2016,2016/10,25
32,Nevada,2016,2016/11,26
32,Nevada,2016,2016/12,29
33,New Hampshire,2000,2000/04,11
33,New Hampshire,2001,2001/01,10
33,New Hampshire,2001,2001/12,10
33,New Hampshire,2003,2003/01,10
33,New Hampshire,2006,2006/12,13
33,New Hampshire,2008,2008/01,11
33,New Hampshire,2008,2008/10,10
33,New Hampshire,2008,2008/12,11
33,New Hampshire,2009,2009/03,10
33,New Hampshire,2010,2010/03,12
33,New Hampshire,2010,2010/05,17
33,New Hampshire,2010,2010/09,11
33,New Hampshire,2011,2011/07,10
33,New Hampshire,2011,2011/08,11
33,New Hampshire,2011,2011/09,10
33,New Hampshire,2012,2012/04,11
33,New Hampshire,2012,2012/05,12
33,New Hampshire,2012,2012/07,12
33,New Hampshire,2012,2012/09,12
33,New Hampshire,2012,2012/12,10
33,New Hampshire,2013,2013/08,11
33,New Hampshire,2014,2014/01,10
33,New Hampshire,2014,2014/06,11
33,New Hampshire,2014,2014/10,14
33,New Hampshire,2014,2014/11,13
33,New Hampshire,2015,2015/01,10
33,New Hampshire,2015,2015/03,11
33,New Hampshire,2015,2015/07,12
33,New Hampshire,2015,2015/09,11
33,New Hampshire,2015,2015/10,10
33,New Hampshire,2015,2015/11,10
33,New Hampshire,2015,2015/12,15
33,New Hampshire,2016,2016/02,10
33,New Hampshire,2016,2016/03,11
33,New Hampshire,2016,2016/05,14
33,New Hampshire,2016,2016/07,10
33,New Hampshire,2016,2016/08,15
33,New Hampshire,2016,2016/09,16
33,New Hampshire,2016,2016/12,12
34,New Jersey,1999,1999/01,20
34,New Jersey,1999,1999/02,11
34,New Jersey,1999,1999/03,13
34,New Jersey,1999,1999/04,14
34,New Jersey,1999,1999/05,16
34,New Jersey,1999,1999/06,21
34,New Jersey,1999,1999/07,15
34,New Jersey,1999,1999/08,18
34,New Jersey,1999,1999/09,19
34,New Jersey,1999,1999/10,13
34,New Jersey,1999,1999/11,19
34,New Jersey,1999,1999/12,16
34,New Jersey,2000,2000/01,12
34,New Jersey,2000,2000/03,19
34,New Jersey,2000,2000/04,10
34,New Jersey,2000,2000/05,16
34,New Jersey,2000,2000/06,15
34,New Jersey,2000,2000/09,15
34,New Jersey,2000,2000/10,18
34,New Jersey,2000,2000/11,13
34,New Jersey,2000,2000/12,13
34,New Jersey,2001,2001/01,17
34,New Jersey,2001,2001/02,13
34,New Jersey,2001,2001/03,16
34,New Jersey,2001,2001/04,10
34,New Jersey,2001,2001/05,15
34,New Jersey,2001,2001/06,17
34,New Jersey,2001,2001/07,12
34,New Jersey,2001,2001/08,23
34,New Jersey,2001,2001/09,11
34,New Jersey,2001,2001/10,11
34,New Jersey,2001,2001/11,11
34,New Jersey,2001,2001/12,11
34,New Jersey,2002,2002/01,13
34,New Jersey,2002,2002/02,15
34,New Jersey,2002,2002/04,13
34,New Jersey,2002,2002/05,14
34,New Jersey,2002,2002/06,15
34,New Jersey,2002,2002/07,19
34,New Jersey,2002,2002/08,16
34,New Jersey,2002,2002/09,14
34,New Jersey,2002,2002/10,21
34,New Jersey,2002,2002/11,15
34,New Jersey,2002,2002/12,14
34,New Jersey,2003,2003/02,13
34,New Jersey,2003,2003/03,17
34,New Jersey,2003,2003/04,11
34,New Jersey,2003,2003/05,12
34,New Jersey,2003,2003/06,21
34,New Jersey,2003,2003/07,17
34,New Jersey,2003,2003/08,21
34,New Jersey,2003,2003/09,14
34,New Jersey,2003,2003/10,16
34,New Jersey,2003,2003/11,17
34,New Jersey,2003,2003/12,16
34,New Jersey,2004,2004/01,13
34,New Jersey,2004,2004/02,11
34,New Jersey,2004,2004/03,18
34,New Jersey,2004,2004/04,17
34,New Jersey,2004,2004/05,18
34,New Jersey,2004,2004/06,20
34,New Jersey,2004,2004/07,17
34,New Jersey,2004,2004/08,12
34,New Jersey,2004,2004/09,19
34,New Jersey,2004,2004/10,15
34,New Jersey,2004,2004/11,11
34,New Jersey,2004,2004/12,14
34,New Jersey,2005,2005/01,12
34,New Jersey,2005,2005/02,11
34,New Jersey,2005,2005/03,13
34,New Jersey,2005,2005/04,10
34,New Jersey,2005,2005/05,11
34,New Jersey,2005,2005/06,13
34,New Jersey,2005,2005/07,14
34,New Jersey,2005,2005/11,12
34,New Jersey,2005,2005/12,17
34,New Jersey,2006,2006/01,14
34,New Jersey,2006,2006/02,21
34,New Jersey,2006,2006/03,20
34,New Jersey,2006,2006/04,10
34,New Jersey,2006,2006/05,11
34,New Jersey,2006,2006/06,20
34,New Jersey,2006,2006/07,21
34,New Jersey,2006,2006/08,11
34,New Jersey,2006,2006/09,12
34,New Jersey,2006,2006/12,16
34,New Jersey,2007,2007/01,11
34,New Jersey,2007,2007/02,15
34,New Jersey,2007,2007/03,15
34,New Jersey,2007,2007/04,15
34,New Jersey,2007,2007/05,21
34,New Jersey,2007,2007/06,15
34,New Jersey,2007,2007/07,14
34,New Jersey,2007,2007/08,14
34,New Jersey,2007,2007/09,20
34,New Jersey,2007,2007/10,12
34,New Jersey,2008,2008/01,11
34,New Jersey,2008,2008/02,12
34,New Jersey,2008,2008/03,11
34,New Jersey,2008,2008/04,18
34,New Jersey,2008,2008/05,14
34,New Jersey,2008,2008/06,10
34,New Jersey,2008,2008/07,19
34,New Jersey,2008,2008/08,14
34,New Jersey,2008,2008/09,18
34,New Jersey,2008,2008/10,19
34,New Jersey,2008,2008/11,12
34,New Jersey,2008,2008/12,17
34,New Jersey,2009,2009/01,13
34,New Jersey,2009,2009/02,14
34,New Jersey,2009,2009/03,14
34,New Jersey,2009,2009/04,10
34,New Jersey,2009,2009/05,15
34,New Jersey,2009,2009/06,15
34,New Jersey,2009,2009/07,13
34,New Jersey,2009,2009/08,17
34,New Jersey,2009,2009/09,15
34,New Jersey,2009,2009/10,16
34,New Jersey,2009,2009/11,19
34,New Jersey,2009,2009/12,12
34,New Jersey,2010,2010/01,16
34,New Jersey,2010,2010/03,15
34,New Jersey,2010,2010/04,15
34,New Jersey,2010,2010/05,14
34,New Jersey,2010,2010/06,16
34,New Jersey,2010,2010/07,15
34,New Jersey,2010,2010/08,14
34,New Jersey,2010,2010/09,22
34,New Jersey,2010,2010/10,21
34,New Jersey,2010,2010/11,15
34,New Jersey,2010,2010/12,16
34,New Jersey,2011,2011/01,13
34,New Jersey,2011,2011/02,13
34,New Jersey,2011,2011/03,17
34,New Jersey,2011,2011/04,16
34,New Jersey,2011,2011/05,14
34,New Jersey,2011,2011/06,15
34,New Jersey,2011,2011/07,15
34,New Jersey,2011,2011/08,24
34,New Jersey,2011,2011/10,14
34,New Jersey,2011,2011/11,13
34,New Jersey,2011,2011/12,18
34,New Jersey,2012,2012/01,16
34,New Jersey,2012,2012/02,11
34,New Jersey,2012,2012/03,14
34,New Jersey,2012,2012/04,10
34,New Jersey,2012,2012/05,14
34,New Jersey,2012,2012/06,14
34,New Jersey,2012,2012/07,11
34,New Jersey,2012,2012/08,14
34,New Jersey,2012,2012/09,15
34,New Jersey,2012,2012/10,12
34,New Jersey,2012,2012/11,12
34,New Jersey,2012,2012/12,17
34,New Jersey,2013,2013/02,20
34,New Jersey,2013,2013/03,22
34,New Jersey,2013,2013/04,16
34,New Jersey,2013,2013/05,19
34,New Jersey,2013,2013/06,15
34,New Jersey,2013,2013/07,14
34,New Jersey,2013,2013/08,15
34,New Jersey,2013,2013/09,20
34,New Jersey,2013,2013/10,16
34,New Jersey,2013,2013/11,14
34,New Jersey,2013,2013/12,15
34,New Jersey,2014,2014/01,16
34,New Jersey,2014,2014/02,15
34,New Jersey,2014,2014/03,22
34,New Jersey,2014,2014/04,17
34,New Jersey,2014,2014/05,16
34,New Jersey,2014,2014/06,14
34,New Jersey,2014,2014/07,18
34,New Jersey,2014,2014/08,22
34,New Jersey,2014,2014/09,21
34,New Jersey,2014,2014/10,11
34,New Jersey,2014,2014/11,16
34,New Jersey,2015,2015/01,18
34,New Jersey,2015,2015/02,14
34,New Jersey,2015,2015/03,20
34,New Jersey,2015,2015/04,19
34,New Jersey,2015,2015/05,16
34,New Jersey,2015,2015/06,11
34,New Jersey,2015,2015/07,17
34,New Jersey,2015,2015/08,22
34,New Jersey,2015,2015/09,11
34,New Jersey,2015,2015/10,13
34,New Jersey,2015,2015/11,12
34,New Jersey,2015,2015/12,16
34,New Jersey,2016,2016/01,12
34,New Jersey,2016,2016/02,13
34,New Jersey,2016,2016/03,19
34,New Jersey,2016,2016/04,11
34,New Jersey,2016,2016/05,17
34,New Jersey,2016,2016/06,18
34,New Jersey,2016,2016/07,18
34,New Jersey,2016,2016/08,21
34,New Jersey,2016,2016/09,11
34,New Jersey,2016,2016/10,14
34,New Jersey,2016,2016/11,14
35,New Mexico,1999,1999/01,11
35,New Mexico,1999,1999/02,14
35,New Mexico,1999,1999/03,17
35,New Mexico,1999,1999/04,10
35,New Mexico,1999,1999/06,20
35,New Mexico,1999,1999/07,28
35,New Mexico,1999,1999/08,11
35,New Mexico,1999,1999/09,19
35,New Mexico,1999,1999/10,12
35,New Mexico,1999,1999/11,15
35,New Mexico,1999,1999/12,14
35,New Mexico,2000,2000/01,16
35,New Mexico,2000,2000/02,13
35,New Mexico,2000,2000/03,10
35,New Mexico,2000,2000/04,14
35,New Mexico,2000,2000/05,21
35,New Mexico,2000,2000/06,19
35,New Mexico,2000,2000/08,14
35,New Mexico,2000,2000/09,14
35,New Mexico,2000,2000/10,19
35,New Mexico,2000,2000/11,15
35,New Mexico,2000,2000/12,12
35,New Mexico,2001,2001/01,11
35,New Mexico,2001,2001/02,17
35,New Mexico,2001,2001/03,11
35,New Mexico,2001,2001/04,20
35,New Mexico,2001,2001/05,19
35,New Mexico,2001,2001/06,11
35,New Mexico,2001,2001/07,26
35,New Mexico,2001,2001/08,13
35,New Mexico,2001,2001/09,16
35,New Mexico,2001,2001/10,13
35,New Mexico,2001,2001/11,15
35,New Mexico,2001,2001/12,16
35,New Mexico,2002,2002/01,26
35,New Mexico,2002,2002/02,17
35,New Mexico,2002,2002/03,18
35,New Mexico,2002,2002/04,17
35,New Mexico,2002,2002/05,16
35,New Mexico,2002,2002/06,15
35,New Mexico,2002,2002/07,17
35,New Mexico,2002,2002/08,19
35,New Mexico,2002,2002/09,10
35,New Mexico,2002,2002/10,19
35,New Mexico,2002,2002/11,17
35,New Mexico,2002,2002/12,20
35,New Mexico,2003,2003/01,24
35,New Mexico,2003,2003/02,12
35,New Mexico,2003,2003/03,20
35,New Mexico,2003,2003/04,21
35,New Mexico,2003,2003/05,18
35,New Mexico,2003,2003/06,19
35,New Mexico,2003,2003/07,18
35,New Mexico,2003,2003/08,26
35,New Mexico,2003,2003/09,11
35,New Mexico,2003,2003/11,12
35,New Mexico,2003,2003/12,22
35,New Mexico,2004,2004/01,15
35,New Mexico,2004,2004/02,16
35,New Mexico,2004,2004/03,22
35,New Mexico,2004,2004/04,10
35,New Mexico,2004,2004/05,13
35,New Mexico,2004,2004/06,13
35,New Mexico,2004,2004/07,12
35,New Mexico,2004,2004/08,29
35,New Mexico,2004,2004/09,10
35,New Mexico,2004,2004/10,25
35,New Mexico,2004,2004/11,14
35,New Mexico,2004,2004/12,17
35,New Mexico,2005,2005/01,12
35,New Mexico,2005,2005/02,12
35,New Mexico,2005,2005/03,15
35,New Mexico,2005,2005/04,14
35,New Mexico,2005,2005/05,16
35,New Mexico,2005,2005/06,14
35,New Mexico,2005,2005/07,25
35,New Mexico,2005,2005/08,14
35,New Mexico,2005,2005/09,18
35,New Mexico,2005,2005/10,18
35,New Mexico,2005,2005/11,14
35,New Mexico,2006,2006/01,22
35,New Mexico,2006,2006/03,17
35,New Mexico,2006,2006/04,17
35,New Mexico,2006,2006/05,18
35,New Mexico,2006,2006/06,11
35,New Mexico,2006,2006/07,21
35,New Mexico,2006,2006/08,22
35,New Mexico,2006,2006/09,16
35,New Mexico,2006,2006/10,20
35,New Mexico,2006,2006/11,10
35,New Mexico,2006,2006/12,12
35,New Mexico,2007,2007/01,10
35,New Mexico,2007,2007/02,15
35,New Mexico,2007,2007/03,12
35,New Mexico,2007,2007/04,13
35,New Mexico,2007,2007/05,16
35,New Mexico,2007,2007/06,21
35,New Mexico,2007,2007/07,18
35,New Mexico,2007,2007/08,13
35,New Mexico,2007,2007/09,18
35,New Mexico,2007,2007/10,12
35,New Mexico,2007,2007/11,24
35,New Mexico,2007,2007/12,17
35,New Mexico,2008,2008/01,12
35,New Mexico,2008,2008/02,18
35,New Mexico,2008,2008/03,14
35,New Mexico,2008,2008/04,16
35,New Mexico,2008,2008/05,28
35,New Mexico,2008,2008/06,24
35,New Mexico,2008,2008/07,19
35,New Mexico,2008,2008/08,14
35,New Mexico,2008,2008/09,13
35,New Mexico,2008,2008/10,14
35,New Mexico,2008,2008/11,14
35,New Mexico,2009,2009/01,15
35,New Mexico,2009,2009/03,20
35,New Mexico,2009,2009/04,18
35,New Mexico,2009,2009/05,16
35,New Mexico,2009,2009/06,19
35,New Mexico,2009,2009/07,13
35,New Mexico,2009,2009/08,14
35,New Mexico,2009,2009/09,22
35,New Mexico,2009,2009/10,17
35,New Mexico,2009,2009/11,15
35,New Mexico,2009,2009/12,14
35,New Mexico,2010,2010/01,15
35,New Mexico,2010,2010/02,15
35,New Mexico,2010,2010/03,13
35,New Mexico,2010,2010/04,17
35,New Mexico,2010,2010/05,19
35,New Mexico,2010,2010/06,16
35,New Mexico,2010,2010/07,27
35,New Mexico,2010,2010/08,13
35,New Mexico,2010,2010/09,18
35,New Mexico,2010,2010/10,16
35,New Mexico,2010,2010/11,19
35,New Mexico,2010,2010/12,16
35,New Mexico,2011,2011/01,13
35,New Mexico,2011,2011/03,20
35,New Mexico,2011,2011/04,14
35,New Mexico,2011,2011/05,34
35,New Mexico,2011,2011/06,23
35,New Mexico,2011,2011/07,14
35,New Mexico,2011,2011/08,23
35,New Mexico,2011,2011/09,13
35,New Mexico,2011,2011/10,22
35,New Mexico,2011,2011/11,18
35,New Mexico,2011,2011/12,22
35,New Mexico,2012,2012/01,16
35,New Mexico,2012,2012/02,14
35,New Mexico,2012,2012/03,25
35,New Mexico,2012,2012/04,20
35,New Mexico,2012,2012/05,21
35,New Mexico,2012,2012/06,20
35,New Mexico,2012,2012/07,22
35,New Mexico,2012,2012/08,22
35,New Mexico,2012,2012/09,21
35,New Mexico,2012,2012/10,11
35,New Mexico,2012,2012/11,22
35,New Mexico,2012,2012/12,16
35,New Mexico,2013,2013/01,18
35,New Mexico,2013,2013/02,24
35,New Mexico,2013,2013/03,22
35,New Mexico,2013,2013/04,17
35,New Mexico,2013,2013/05,20
35,New Mexico,2013,2013/06,26
35,New Mexico,2013,2013/07,26
35,New Mexico,2013,2013/08,16
35,New Mexico,2013,2013/09,17
35,New Mexico,2013,2013/10,11
35,New Mexico,2013,2013/12,18
35,New Mexico,2014,2014/01,16
35,New Mexico,2014,2014/02,16
35,New Mexico,2014,2014/03,21
35,New Mexico,2014,2014/04,15
35,New Mexico,2014,2014/05,21
35,New Mexico,2014,2014/06,20
35,New Mexico,2014,2014/07,23
35,New Mexico,2014,2014/08,29
35,New Mexico,2014,2014/09,17
35,New Mexico,2014,2014/10,31
35,New Mexico,2014,2014/11,18
35,New Mexico,2014,2014/12,17
35,New Mexico,2015,2015/01,19
35,New Mexico,2015,2015/02,26
35,New Mexico,2015,2015/03,22
35,New Mexico,2015,2015/04,17
35,New Mexico,2015,2015/05,20
35,New Mexico,2015,2015/06,32
35,New Mexico,2015,2015/07,21
35,New Mexico,2015,2015/08,29
35,New Mexico,2015,2015/09,30
35,New Mexico,2015,2015/10,26
